timestamp,value,index,name
1559104000,0.032258,6207,machine-1-1
1559190400,0.032258,6208,machine-1-1
1559276800,0.032258,6209,machine-1-1
1559363200,0.032258,6210,machine-1-1
1559449600,0.032258,6211,machine-1-1
1559536000,0.032258,6212,machine-1-1
1559622400,0.032258,6213,machine-1-1
1559708800,0.032258,6214,machine-1-1
1559795200,0.032258,6215,machine-1-1
1559881600,0.043011,6216,machine-1-1
1559968000,0.032258,6217,machine-1-1
1560054400,0.032258,6218,machine-1-1
1560140800,0.043011,6219,machine-1-1
1560227200,0.043011,6220,machine-1-1
1560313600,0.043011,6221,machine-1-1
1560400000,0.032258,6222,machine-1-1
1560486400,0.032258,6223,machine-1-1
1560572800,0.032258,6224,machine-1-1
1560659200,0.032258,6225,machine-1-1
1560745600,0.043011,6226,machine-1-1
1560832000,0.032258,6227,machine-1-1
1560918400,0.043011,6228,machine-1-1
1561004800,0.043011,6229,machine-1-1
1561091200,0.043011,6230,machine-1-1
1561177600,0.043011,6231,machine-1-1
1561264000,0.053763,6232,machine-1-1
1561350400,0.043011,6233,machine-1-1
1561436800,0.043011,6234,machine-1-1
1561523200,0.043011,6235,machine-1-1
1561609600,0.043011,6236,machine-1-1
1561696000,0.043011,6237,machine-1-1
1561782400,0.043011,6238,machine-1-1
1561868800,0.043011,6239,machine-1-1
1561955200,0.043011,6240,machine-1-1
1562041600,0.032258,6241,machine-1-1
1562128000,0.043011,6242,machine-1-1
1562214400,0.032258,6243,machine-1-1
1562300800,0.043011,6244,machine-1-1
1562387200,0.043011,6245,machine-1-1
1562473600,0.043011,6246,machine-1-1
1562560000,0.043011,6247,machine-1-1
1562646400,0.032258,6248,machine-1-1
1562732800,0.043011,6249,machine-1-1
1562819200,0.043011,6250,machine-1-1
1562905600,0.043011,6251,machine-1-1
1562992000,0.043011,6252,machine-1-1
1563078400,0.043011,6253,machine-1-1
1563164800,0.043011,6254,machine-1-1
1563251200,0.043011,6255,machine-1-1
1563337600,0.043011,6256,machine-1-1
1563424000,0.043011,6257,machine-1-1
1563510400,0.043011,6258,machine-1-1
1563596800,0.043011,6259,machine-1-1
1563683200,0.043011,6260,machine-1-1
1563769600,0.043011,6261,machine-1-1
1563856000,0.043011,6262,machine-1-1
1563942400,0.043011,6263,machine-1-1
1564028800,0.043011,6264,machine-1-1
1564115200,0.043011,6265,machine-1-1
1564201600,0.043011,6266,machine-1-1
1564288000,0.043011,6267,machine-1-1
1564374400,0.043011,6268,machine-1-1
1564460800,0.043011,6269,machine-1-1
1564547200,0.043011,6270,machine-1-1
1564633600,0.043011,6271,machine-1-1
1564720000,0.043011,6272,machine-1-1
1564806400,0.043011,6273,machine-1-1
1564892800,0.043011,6274,machine-1-1
1564979200,0.032258,6275,machine-1-1
1565065600,0.043011,6276,machine-1-1
1565152000,0.043011,6277,machine-1-1
1565238400,0.043011,6278,machine-1-1
1565324800,0.043011,6279,machine-1-1
1565411200,0.043011,6280,machine-1-1
1565497600,0.053763,6281,machine-1-1
1565584000,0.053763,6282,machine-1-1
1565670400,0.043011,6283,machine-1-1
1565756800,0.053763,6284,machine-1-1
1565843200,0.053763,6285,machine-1-1
1565929600,0.053763,6286,machine-1-1
1566016000,0.053763,6287,machine-1-1
1566102400,0.053763,6288,machine-1-1
1566188800,0.053763,6289,machine-1-1
1566275200,0.043011,6290,machine-1-1
1566361600,0.053763,6291,machine-1-1
1566448000,0.053763,6292,machine-1-1
1566534400,0.053763,6293,machine-1-1
1566620800,0.053763,6294,machine-1-1
1566707200,0.053763,6295,machine-1-1
1566793600,0.043011,6296,machine-1-1
1566880000,0.053763,6297,machine-1-1
1566966400,0.064516,6298,machine-1-1
1567052800,0.064516,6299,machine-1-1
1567139200,0.064516,6300,machine-1-1
1567225600,0.075269,6301,machine-1-1
1567312000,0.053763,6302,machine-1-1
1567398400,0.043011,6303,machine-1-1
1567484800,0.053763,6304,machine-1-1
1567571200,0.043011,6305,machine-1-1
1567657600,0.043011,6306,machine-1-1
1567744000,0.053763,6307,machine-1-1
1567830400,0.043011,6308,machine-1-1
1567916800,0.053763,6309,machine-1-1
1568003200,0.043011,6310,machine-1-1
1568089600,0.043011,6311,machine-1-1
1568176000,0.043011,6312,machine-1-1
1568262400,0.043011,6313,machine-1-1
1568348800,0.053763,6314,machine-1-1
1568435200,0.043011,6315,machine-1-1
1568521600,0.043011,6316,machine-1-1
1568608000,0.053763,6317,machine-1-1
1568694400,0.053763,6318,machine-1-1
1568780800,0.043011,6319,machine-1-1
1568867200,0.043011,6320,machine-1-1
1568953600,0.053763,6321,machine-1-1
1569040000,0.043011,6322,machine-1-1
1569126400,0.053763,6323,machine-1-1
1569212800,0.053763,6324,machine-1-1
1569299200,0.053763,6325,machine-1-1
1569385600,0.043011,6326,machine-1-1
1569472000,0.053763,6327,machine-1-1
1569558400,0.053763,6328,machine-1-1
1569644800,0.043011,6329,machine-1-1
1569731200,0.043011,6330,machine-1-1
1569817600,0.043011,6331,machine-1-1
1569904000,0.053763,6332,machine-1-1
1569990400,0.043011,6333,machine-1-1
1570076800,0.053763,6334,machine-1-1
1570163200,0.053763,6335,machine-1-1
1570249600,0.043011,6336,machine-1-1
1570336000,0.043011,6337,machine-1-1
1570422400,0.043011,6338,machine-1-1
1570508800,0.043011,6339,machine-1-1
1570595200,0.053763,6340,machine-1-1
1570681600,0.043011,6341,machine-1-1
1570768000,0.053763,6342,machine-1-1
1570854400,0.043011,6343,machine-1-1
1570940800,0.043011,6344,machine-1-1
1571027200,0.043011,6345,machine-1-1
1571113600,0.043011,6346,machine-1-1
1571200000,0.043011,6347,machine-1-1
1571286400,0.043011,6348,machine-1-1
1571372800,0.053763,6349,machine-1-1
1571459200,0.053763,6350,machine-1-1
1571545600,0.053763,6351,machine-1-1
1571632000,0.043011,6352,machine-1-1
1571718400,0.053763,6353,machine-1-1
1571804800,0.043011,6354,machine-1-1
1571891200,0.032258,6355,machine-1-1
1571977600,0.053763,6356,machine-1-1
1572064000,0.043011,6357,machine-1-1
1572150400,0.043011,6358,machine-1-1
1572236800,0.043011,6359,machine-1-1
1572323200,0.043011,6360,machine-1-1
1572409600,0.043011,6361,machine-1-1
1572496000,0.043011,6362,machine-1-1
1572582400,0.043011,6363,machine-1-1
1572668800,0.043011,6364,machine-1-1
1572755200,0.053763,6365,machine-1-1
1572841600,0.043011,6366,machine-1-1
1572928000,0.053763,6367,machine-1-1
1573014400,0.053763,6368,machine-1-1
1573100800,0.053763,6369,machine-1-1
1573187200,0.053763,6370,machine-1-1
1573273600,0.053763,6371,machine-1-1
1573360000,0.053763,6372,machine-1-1
1573446400,0.043011,6373,machine-1-1
1573532800,0.053763,6374,machine-1-1
1573619200,0.043011,6375,machine-1-1
1573705600,0.043011,6376,machine-1-1
1573792000,0.043011,6377,machine-1-1
1573878400,0.043011,6378,machine-1-1
1573964800,0.043011,6379,machine-1-1
1574051200,0.043011,6380,machine-1-1
1574137600,0.043011,6381,machine-1-1
1574224000,0.043011,6382,machine-1-1
1574310400,0.043011,6383,machine-1-1
1574396800,0.043011,6384,machine-1-1
1574483200,0.032258,6385,machine-1-1
1574569600,0.043011,6386,machine-1-1
1574656000,0.053763,6387,machine-1-1
1574742400,0.043011,6388,machine-1-1
1574828800,0.043011,6389,machine-1-1
1574915200,0.043011,6390,machine-1-1
1575001600,0.043011,6391,machine-1-1
1575088000,0.053763,6392,machine-1-1
1575174400,0.053763,6393,machine-1-1
1575260800,0.043011,6394,machine-1-1
1575347200,0.043011,6395,machine-1-1
1575433600,0.043011,6396,machine-1-1
1575520000,0.053763,6397,machine-1-1
1575606400,0.043011,6398,machine-1-1
1575692800,0.053763,6399,machine-1-1
1575779200,0.053763,6400,machine-1-1
1575865600,0.043011,6401,machine-1-1
1575952000,0.043011,6402,machine-1-1
1576038400,0.043011,6403,machine-1-1
1576124800,0.043011,6404,machine-1-1
1576211200,0.053763,6405,machine-1-1
1576297600,0.053763,6406,machine-1-1
1576384000,0.053763,6407,machine-1-1
1576470400,0.043011,6408,machine-1-1
1576556800,0.043011,6409,machine-1-1
1576643200,0.043011,6410,machine-1-1
1576729600,0.043011,6411,machine-1-1
1576816000,0.032258,6412,machine-1-1
1576902400,0.043011,6413,machine-1-1
1576988800,0.043011,6414,machine-1-1
1577075200,0.053763,6415,machine-1-1
1577161600,0.043011,6416,machine-1-1
1577248000,0.043011,6417,machine-1-1
1577334400,0.043011,6418,machine-1-1
1577420800,0.043011,6419,machine-1-1
1577507200,0.043011,6420,machine-1-1
1577593600,0.053763,6421,machine-1-1
1577680000,0.053763,6422,machine-1-1
1577766400,0.053763,6423,machine-1-1
1577852800,0.043011,6424,machine-1-1
1577939200,0.053763,6425,machine-1-1
1578025600,0.053763,6426,machine-1-1
1578112000,0.043011,6427,machine-1-1
1578198400,0.043011,6428,machine-1-1
1578284800,0.043011,6429,machine-1-1
1578371200,0.043011,6430,machine-1-1
1578457600,0.043011,6431,machine-1-1
1578544000,0.053763,6432,machine-1-1
1578630400,0.043011,6433,machine-1-1
1578716800,0.053763,6434,machine-1-1
1578803200,0.043011,6435,machine-1-1
1578889600,0.053763,6436,machine-1-1
1578976000,0.053763,6437,machine-1-1
1579062400,0.053763,6438,machine-1-1
1579148800,0.043011,6439,machine-1-1
1579235200,0.043011,6440,machine-1-1
1579321600,0.053763,6441,machine-1-1
1579408000,0.053763,6442,machine-1-1
1579494400,0.053763,6443,machine-1-1
1579580800,0.064516,6444,machine-1-1
1579667200,0.064516,6445,machine-1-1
1579753600,0.064516,6446,machine-1-1
1579840000,0.053763,6447,machine-1-1
1579926400,0.064516,6448,machine-1-1
1580012800,0.064516,6449,machine-1-1
1580099200,0.064516,6450,machine-1-1
1580185600,0.064516,6451,machine-1-1
1580272000,0.064516,6452,machine-1-1
1580358400,0.053763,6453,machine-1-1
1580444800,0.053763,6454,machine-1-1
1580531200,0.053763,6455,machine-1-1
1580617600,0.053763,6456,machine-1-1
1580704000,0.043011,6457,machine-1-1
1580790400,0.053763,6458,machine-1-1
1580876800,0.053763,6459,machine-1-1
1580963200,0.053763,6460,machine-1-1
1581049600,0.053763,6461,machine-1-1
1581136000,0.053763,6462,machine-1-1
1581222400,0.053763,6463,machine-1-1
1581308800,0.043011,6464,machine-1-1
1581395200,0.053763,6465,machine-1-1
1581481600,0.043011,6466,machine-1-1
1581568000,0.053763,6467,machine-1-1
1581654400,0.043011,6468,machine-1-1
1581740800,0.043011,6469,machine-1-1
1581827200,0.053763,6470,machine-1-1
1581913600,0.043011,6471,machine-1-1
1582000000,0.043011,6472,machine-1-1
1582086400,0.043011,6473,machine-1-1
1582172800,0.043011,6474,machine-1-1
1582259200,0.043011,6475,machine-1-1
1582345600,0.043011,6476,machine-1-1
1582432000,0.043011,6477,machine-1-1
1582518400,0.043011,6478,machine-1-1
1582604800,0.053763,6479,machine-1-1
1582691200,0.053763,6480,machine-1-1
1582777600,0.053763,6481,machine-1-1
1582864000,0.043011,6482,machine-1-1
1582950400,0.053763,6483,machine-1-1
1583036800,0.043011,6484,machine-1-1
1583123200,0.043011,6485,machine-1-1
1583209600,0.043011,6486,machine-1-1
1583296000,0.043011,6487,machine-1-1
1583382400,0.053763,6488,machine-1-1
1583468800,0.053763,6489,machine-1-1
1583555200,0.053763,6490,machine-1-1
1583641600,0.053763,6491,machine-1-1
1583728000,0.053763,6492,machine-1-1
1583814400,0.053763,6493,machine-1-1
1583900800,0.053763,6494,machine-1-1
1583987200,0.053763,6495,machine-1-1
1584073600,0.053763,6496,machine-1-1
1584160000,0.053763,6497,machine-1-1
1584246400,0.053763,6498,machine-1-1
1584332800,0.043011,6499,machine-1-1
1584419200,0.043011,6500,machine-1-1
1584505600,0.043011,6501,machine-1-1
1584592000,0.053763,6502,machine-1-1
1584678400,0.053763,6503,machine-1-1
1584764800,0.053763,6504,machine-1-1
1584851200,0.043011,6505,machine-1-1
1584937600,0.043011,6506,machine-1-1
1585024000,0.053763,6507,machine-1-1
1585110400,0.053763,6508,machine-1-1
1585196800,0.053763,6509,machine-1-1
1585283200,0.053763,6510,machine-1-1
1585369600,0.053763,6511,machine-1-1
1585456000,0.053763,6512,machine-1-1
1585542400,0.053763,6513,machine-1-1
1585628800,0.043011,6514,machine-1-1
1585715200,0.043011,6515,machine-1-1
1585801600,0.053763,6516,machine-1-1
1585888000,0.053763,6517,machine-1-1
1585974400,0.053763,6518,machine-1-1
1586060800,0.043011,6519,machine-1-1
1586147200,0.053763,6520,machine-1-1
1586233600,0.053763,6521,machine-1-1
1586320000,0.053763,6522,machine-1-1
1586406400,0.053763,6523,machine-1-1
1586492800,0.053763,6524,machine-1-1
1586579200,0.053763,6525,machine-1-1
1586665600,0.053763,6526,machine-1-1
1586752000,0.053763,6527,machine-1-1
1586838400,0.053763,6528,machine-1-1
1586924800,0.053763,6529,machine-1-1
1587011200,0.053763,6530,machine-1-1
1587097600,0.053763,6531,machine-1-1
1587184000,0.043011,6532,machine-1-1
1587270400,0.053763,6533,machine-1-1
1587356800,0.053763,6534,machine-1-1
1587443200,0.053763,6535,machine-1-1
1587529600,0.053763,6536,machine-1-1
1587616000,0.053763,6537,machine-1-1
1587702400,0.053763,6538,machine-1-1
1587788800,0.043011,6539,machine-1-1
1587875200,0.053763,6540,machine-1-1
1587961600,0.053763,6541,machine-1-1
1588048000,0.053763,6542,machine-1-1
1588134400,0.043011,6543,machine-1-1
1588220800,0.053763,6544,machine-1-1
1588307200,0.032258,6545,machine-1-1
1588393600,0.043011,6546,machine-1-1
1588480000,0.043011,6547,machine-1-1
1588566400,0.043011,6548,machine-1-1
1588652800,0.043011,6549,machine-1-1
1588739200,0.043011,6550,machine-1-1
1588825600,0.053763,6551,machine-1-1
1588912000,0.043011,6552,machine-1-1
1588998400,0.053763,6553,machine-1-1
1589084800,0.043011,6554,machine-1-1
1589171200,0.043011,6555,machine-1-1
1589257600,0.032258,6556,machine-1-1
1589344000,0.032258,6557,machine-1-1
1589430400,0.043011,6558,machine-1-1
1589516800,0.043011,6559,machine-1-1
1589603200,0.043011,6560,machine-1-1
1589689600,0.032258,6561,machine-1-1
1589776000,0.043011,6562,machine-1-1
1589862400,0.032258,6563,machine-1-1
1589948800,0.032258,6564,machine-1-1
1590035200,0.043011,6565,machine-1-1
1590121600,0.043011,6566,machine-1-1
1590208000,0.043011,6567,machine-1-1
1590294400,0.043011,6568,machine-1-1
1590380800,0.043011,6569,machine-1-1
1590467200,0.043011,6570,machine-1-1
1590553600,0.043011,6571,machine-1-1
1590640000,0.053763,6572,machine-1-1
1590726400,0.043011,6573,machine-1-1
1590812800,0.053763,6574,machine-1-1
1590899200,0.043011,6575,machine-1-1
1590985600,0.053763,6576,machine-1-1
1591072000,0.053763,6577,machine-1-1
1591158400,0.053763,6578,machine-1-1
1591244800,0.043011,6579,machine-1-1
1591331200,0.043011,6580,machine-1-1
1591417600,0.043011,6581,machine-1-1
1591504000,0.043011,6582,machine-1-1
1591590400,0.043011,6583,machine-1-1
1591676800,0.043011,6584,machine-1-1
1591763200,0.053763,6585,machine-1-1
1591849600,0.053763,6586,machine-1-1
1591936000,0.053763,6587,machine-1-1
1592022400,0.053763,6588,machine-1-1
1592108800,0.043011,6589,machine-1-1
1592195200,0.043011,6590,machine-1-1
1592281600,0.043011,6591,machine-1-1
1592368000,0.043011,6592,machine-1-1
1592454400,0.043011,6593,machine-1-1
1592540800,0.043011,6594,machine-1-1
1592627200,0.043011,6595,machine-1-1
1592713600,0.043011,6596,machine-1-1
1592800000,0.043011,6597,machine-1-1
1592886400,0.043011,6598,machine-1-1
1592972800,0.043011,6599,machine-1-1
1593059200,0.043011,6600,machine-1-1
1593145600,0.032258,6601,machine-1-1
1593232000,0.043011,6602,machine-1-1
1593318400,0.043011,6603,machine-1-1
1593404800,0.053763,6604,machine-1-1
1593491200,0.043011,6605,machine-1-1
1593577600,0.053763,6606,machine-1-1
1593664000,0.043011,6607,machine-1-1
1593750400,0.043011,6608,machine-1-1
1593836800,0.053763,6609,machine-1-1
1593923200,0.043011,6610,machine-1-1
1594009600,0.043011,6611,machine-1-1
1594096000,0.043011,6612,machine-1-1
1594182400,0.043011,6613,machine-1-1
1594268800,0.043011,6614,machine-1-1
1594355200,0.043011,6615,machine-1-1
1594441600,0.043011,6616,machine-1-1
1594528000,0.043011,6617,machine-1-1
1594614400,0.043011,6618,machine-1-1
1594700800,0.032258,6619,machine-1-1
1594787200,0.043011,6620,machine-1-1
1594873600,0.032258,6621,machine-1-1
1594960000,0.032258,6622,machine-1-1
1595046400,0.032258,6623,machine-1-1
1595132800,0.032258,6624,machine-1-1
1595219200,0.032258,6625,machine-1-1
1595305600,0.032258,6626,machine-1-1
1595392000,0.032258,6627,machine-1-1
1595478400,0.043011,6628,machine-1-1
1595564800,0.043011,6629,machine-1-1
1595651200,0.043011,6630,machine-1-1
1595737600,0.043011,6631,machine-1-1
1595824000,0.043011,6632,machine-1-1
1595910400,0.043011,6633,machine-1-1
1595996800,0.043011,6634,machine-1-1
1596083200,0.043011,6635,machine-1-1
1596169600,0.043011,6636,machine-1-1
1596256000,0.043011,6637,machine-1-1
1596342400,0.043011,6638,machine-1-1
1596428800,0.043011,6639,machine-1-1
1596515200,0.043011,6640,machine-1-1
1596601600,0.053763,6641,machine-1-1
1596688000,0.043011,6642,machine-1-1
1596774400,0.032258,6643,machine-1-1
1596860800,0.043011,6644,machine-1-1
1596947200,0.043011,6645,machine-1-1
1597033600,0.043011,6646,machine-1-1
1597120000,0.043011,6647,machine-1-1
1597206400,0.043011,6648,machine-1-1
1597292800,0.043011,6649,machine-1-1
1597379200,0.043011,6650,machine-1-1
1597465600,0.032258,6651,machine-1-1
1597552000,0.043011,6652,machine-1-1
1597638400,0.032258,6653,machine-1-1
1597724800,0.032258,6654,machine-1-1
1597811200,0.032258,6655,machine-1-1
1597897600,0.032258,6656,machine-1-1
1597984000,0.032258,6657,machine-1-1
1598070400,0.032258,6658,machine-1-1
1598156800,0.043011,6659,machine-1-1
1598243200,0.043011,6660,machine-1-1
1598329600,0.043011,6661,machine-1-1
1598416000,0.043011,6662,machine-1-1
1598502400,0.043011,6663,machine-1-1
1598588800,0.053763,6664,machine-1-1
1598675200,0.043011,6665,machine-1-1
1598761600,0.032258,6666,machine-1-1
1598848000,0.043011,6667,machine-1-1
1598934400,0.043011,6668,machine-1-1
1599020800,0.043011,6669,machine-1-1
1599107200,0.043011,6670,machine-1-1
1599193600,0.043011,6671,machine-1-1
1599280000,0.032258,6672,machine-1-1
1599366400,0.043011,6673,machine-1-1
1599452800,0.053763,6674,machine-1-1
1599539200,0.043011,6675,machine-1-1
1599625600,0.043011,6676,machine-1-1
1599712000,0.043011,6677,machine-1-1
1599798400,0.043011,6678,machine-1-1
1599884800,0.043011,6679,machine-1-1
1599971200,0.043011,6680,machine-1-1
1600057600,0.043011,6681,machine-1-1
1600144000,0.043011,6682,machine-1-1
1600230400,0.043011,6683,machine-1-1
1600316800,0.043011,6684,machine-1-1
1600403200,0.043011,6685,machine-1-1
1600489600,0.043011,6686,machine-1-1
1600576000,0.043011,6687,machine-1-1
1600662400,0.032258,6688,machine-1-1
1600748800,0.032258,6689,machine-1-1
1600835200,0.032258,6690,machine-1-1
1600921600,0.032258,6691,machine-1-1
1601008000,0.043011,6692,machine-1-1
1601094400,0.043011,6693,machine-1-1
1601180800,0.032258,6694,machine-1-1
1601267200,0.043011,6695,machine-1-1
1601353600,0.043011,6696,machine-1-1
1601440000,0.043011,6697,machine-1-1
1601526400,0.043011,6698,machine-1-1
1601612800,0.043011,6699,machine-1-1
1601699200,0.043011,6700,machine-1-1
1601785600,0.053763,6701,machine-1-1
1601872000,0.043011,6702,machine-1-1
1601958400,0.043011,6703,machine-1-1
1602044800,0.043011,6704,machine-1-1
1602131200,0.043011,6705,machine-1-1
1602217600,0.043011,6706,machine-1-1
1602304000,0.032258,6707,machine-1-1
1602390400,0.043011,6708,machine-1-1
1602476800,0.043011,6709,machine-1-1
1602563200,0.043011,6710,machine-1-1
1602649600,0.043011,6711,machine-1-1
1602736000,0.043011,6712,machine-1-1
1602822400,0.043011,6713,machine-1-1
1602908800,0.043011,6714,machine-1-1
1602995200,0.043011,6715,machine-1-1
1603081600,0.043011,6716,machine-1-1
1603168000,0.053763,6717,machine-1-1
1603254400,0.043011,6718,machine-1-1
1603340800,0.043011,6719,machine-1-1
1603427200,0.043011,6720,machine-1-1
1603513600,0.032258,6721,machine-1-1
1603600000,0.043011,6722,machine-1-1
1603686400,0.032258,6723,machine-1-1
1603772800,0.032258,6724,machine-1-1
1603859200,0.043011,6725,machine-1-1
1603945600,0.043011,6726,machine-1-1
1604032000,0.043011,6727,machine-1-1
1604118400,0.043011,6728,machine-1-1
1604204800,0.043011,6729,machine-1-1
1604291200,0.043011,6730,machine-1-1
1604377600,0.043011,6731,machine-1-1
1604464000,0.043011,6732,machine-1-1
1604550400,0.032258,6733,machine-1-1
1604636800,0.032258,6734,machine-1-1
1604723200,0.032258,6735,machine-1-1
1604809600,0.043011,6736,machine-1-1
1604896000,0.032258,6737,machine-1-1
1604982400,0.032258,6738,machine-1-1
1605068800,0.032258,6739,machine-1-1
1605155200,0.032258,6740,machine-1-1
1605241600,0.043011,6741,machine-1-1
1605328000,0.053763,6742,machine-1-1
1605414400,0.053763,6743,machine-1-1
1605500800,0.043011,6744,machine-1-1
1605587200,0.043011,6745,machine-1-1
1605673600,0.043011,6746,machine-1-1
1605760000,0.043011,6747,machine-1-1
1605846400,0.043011,6748,machine-1-1
1605932800,0.043011,6749,machine-1-1
1606019200,0.043011,6750,machine-1-1
1606105600,0.032258,6751,machine-1-1
1606192000,0.043011,6752,machine-1-1
1606278400,0.043011,6753,machine-1-1
1606364800,0.043011,6754,machine-1-1
1606451200,0.043011,6755,machine-1-1
1606537600,0.043011,6756,machine-1-1
1606624000,0.043011,6757,machine-1-1
1606710400,0.043011,6758,machine-1-1
1606796800,0.043011,6759,machine-1-1
1606883200,0.043011,6760,machine-1-1
1606969600,0.043011,6761,machine-1-1
1607056000,0.043011,6762,machine-1-1
1607142400,0.043011,6763,machine-1-1
1607228800,0.043011,6764,machine-1-1
1607315200,0.043011,6765,machine-1-1
1607401600,0.043011,6766,machine-1-1
1607488000,0.043011,6767,machine-1-1
1607574400,0.043011,6768,machine-1-1
1607660800,0.043011,6769,machine-1-1
1607747200,0.043011,6770,machine-1-1
1607833600,0.043011,6771,machine-1-1
1607920000,0.043011,6772,machine-1-1
1608006400,0.043011,6773,machine-1-1
1608092800,0.043011,6774,machine-1-1
1608179200,0.043011,6775,machine-1-1
1608265600,0.043011,6776,machine-1-1
1608352000,0.043011,6777,machine-1-1
1608438400,0.043011,6778,machine-1-1
1608524800,0.043011,6779,machine-1-1
1608611200,0.043011,6780,machine-1-1
1608697600,0.043011,6781,machine-1-1
1608784000,0.053763,6782,machine-1-1
1608870400,0.043011,6783,machine-1-1
1608956800,0.053763,6784,machine-1-1
1609043200,0.053763,6785,machine-1-1
1609129600,0.043011,6786,machine-1-1
1609216000,0.053763,6787,machine-1-1
1609302400,0.043011,6788,machine-1-1
1609388800,0.053763,6789,machine-1-1
1609475200,0.043011,6790,machine-1-1
1609561600,0.043011,6791,machine-1-1
1609648000,0.043011,6792,machine-1-1
1609734400,0.043011,6793,machine-1-1
1609820800,0.053763,6794,machine-1-1
1609907200,0.043011,6795,machine-1-1
1609993600,0.043011,6796,machine-1-1
1610080000,0.043011,6797,machine-1-1
1610166400,0.032258,6798,machine-1-1
1610252800,0.043011,6799,machine-1-1
1610339200,0.043011,6800,machine-1-1
1610425600,0.043011,6801,machine-1-1
1610512000,0.043011,6802,machine-1-1
1610598400,0.043011,6803,machine-1-1
1610684800,0.043011,6804,machine-1-1
1610771200,0.032258,6805,machine-1-1
1610857600,0.032258,6806,machine-1-1
1610944000,0.032258,6807,machine-1-1
1611030400,0.043011,6808,machine-1-1
1611116800,0.053763,6809,machine-1-1
1611203200,0.053763,6810,machine-1-1
1611289600,0.043011,6811,machine-1-1
1611376000,0.043011,6812,machine-1-1
1611462400,0.043011,6813,machine-1-1
1611548800,0.053763,6814,machine-1-1
1611635200,0.053763,6815,machine-1-1
1611721600,0.053763,6816,machine-1-1
1611808000,0.053763,6817,machine-1-1
1611894400,0.053763,6818,machine-1-1
1611980800,0.043011,6819,machine-1-1
1612067200,0.053763,6820,machine-1-1
1612153600,0.043011,6821,machine-1-1
1612240000,0.053763,6822,machine-1-1
1612326400,0.043011,6823,machine-1-1
1612412800,0.043011,6824,machine-1-1
1612499200,0.032258,6825,machine-1-1
1612585600,0.043011,6826,machine-1-1
1612672000,0.043011,6827,machine-1-1
1612758400,0.043011,6828,machine-1-1
1612844800,0.053763,6829,machine-1-1
1612931200,0.043011,6830,machine-1-1
1613017600,0.043011,6831,machine-1-1
1613104000,0.043011,6832,machine-1-1
1613190400,0.043011,6833,machine-1-1
1613276800,0.043011,6834,machine-1-1
1613363200,0.043011,6835,machine-1-1
1613449600,0.043011,6836,machine-1-1
1613536000,0.043011,6837,machine-1-1
1613622400,0.043011,6838,machine-1-1
1613708800,0.043011,6839,machine-1-1
1613795200,0.043011,6840,machine-1-1
1613881600,0.053763,6841,machine-1-1
1613968000,0.043011,6842,machine-1-1
1614054400,0.053763,6843,machine-1-1
1614140800,0.053763,6844,machine-1-1
1614227200,0.053763,6845,machine-1-1
1614313600,0.043011,6846,machine-1-1
1614400000,0.043011,6847,machine-1-1
1614486400,0.053763,6848,machine-1-1
1614572800,0.043011,6849,machine-1-1
1614659200,0.053763,6850,machine-1-1
1614745600,0.043011,6851,machine-1-1
1614832000,0.053763,6852,machine-1-1
1614918400,0.053763,6853,machine-1-1
1615004800,0.053763,6854,machine-1-1
1615091200,0.053763,6855,machine-1-1
1615177600,0.053763,6856,machine-1-1
1615264000,0.053763,6857,machine-1-1
1615350400,0.043011,6858,machine-1-1
1615436800,0.053763,6859,machine-1-1
1615523200,0.043011,6860,machine-1-1
1615609600,0.053763,6861,machine-1-1
1615696000,0.043011,6862,machine-1-1
1615782400,0.043011,6863,machine-1-1
1615868800,0.043011,6864,machine-1-1
1615955200,0.053763,6865,machine-1-1
1616041600,0.043011,6866,machine-1-1
1616128000,0.043011,6867,machine-1-1
1616214400,0.043011,6868,machine-1-1
1616300800,0.043011,6869,machine-1-1
1616387200,0.043011,6870,machine-1-1
1616473600,0.043011,6871,machine-1-1
1616560000,0.043011,6872,machine-1-1
1616646400,0.043011,6873,machine-1-1
1616732800,0.043011,6874,machine-1-1
1616819200,0.032258,6875,machine-1-1
1616905600,0.043011,6876,machine-1-1
1616992000,0.043011,6877,machine-1-1
1617078400,0.032258,6878,machine-1-1
1617164800,0.032258,6879,machine-1-1
1617251200,0.043011,6880,machine-1-1
1617337600,0.043011,6881,machine-1-1
1617424000,0.043011,6882,machine-1-1
1617510400,0.043011,6883,machine-1-1
1617596800,0.032258,6884,machine-1-1
1617683200,0.043011,6885,machine-1-1
1617769600,0.043011,6886,machine-1-1
1617856000,0.043011,6887,machine-1-1
1617942400,0.043011,6888,machine-1-1
1618028800,0.043011,6889,machine-1-1
1618115200,0.053763,6890,machine-1-1
1618201600,0.043011,6891,machine-1-1
1618288000,0.053763,6892,machine-1-1
1618374400,0.053763,6893,machine-1-1
1618460800,0.053763,6894,machine-1-1
1618547200,0.043011,6895,machine-1-1
1618633600,0.043011,6896,machine-1-1
1618720000,0.043011,6897,machine-1-1
1618806400,0.043011,6898,machine-1-1
1618892800,0.043011,6899,machine-1-1
1618979200,0.043011,6900,machine-1-1
1619065600,0.043011,6901,machine-1-1
1619152000,0.043011,6902,machine-1-1
1619238400,0.053763,6903,machine-1-1
1619324800,0.043011,6904,machine-1-1
1619411200,0.043011,6905,machine-1-1
